Artists,Tracks,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments,Duration_ms,Stream
Spice Girls,10,0.6306,0.7796000000000001,5.2,-6.500000000000002,0.03758,0.17598,0.08116811900000001,0.23460999999999999,0.7169,119.3901,97825918.4,574461.9,22534.2,241464.8,148625815.9
Neil Diamond,10,0.4816000000000001,0.4091,6.1,-12.8483,0.03116,0.35882,0.006726952,0.16595000000000001,0.6011,99.8611,11588580.5,45790.8,2250.0,196478.5,93923991.9
*NSYNC,10,0.6224000000000001,0.7697,7.1,-5.798,0.057519999999999995,0.154031,0.000177387,0.26643000000000006,0.6874,131.8799,102783286.2,423342.3,22526.7,235538.7,142783375.6
Joaquín Sabina,10,0.5684,0.5754,3.7,-9.414,0.16427999999999998,0.42433,3.5670000000000003e-06,0.29246999999999995,0.5443,124.8606,47681173.1,134040.4,3991.0,274602.3,39808904.1
INNA,9,0.753,0.8014444444444444,2.3333333333333335,-5.161555555555556,0.07371111111111112,0.06985555555555556,0.04935082,0.14154444444444444,0.6712222222222223,127.45233333333333,44825732.11111111,274767.22222222225,7289.444444444444,178159.77777777778,37209298.222222224
Kenny Loggins,10,0.5779,0.6296999999999999,4.8,-10.3507,0.039400000000000004,0.25133,0.002677416,0.18118,0.6629,135.78019999999998,23204843.3,165270.6,5954.5,239189.2,124548853.4
James Taylor,10,0.6384000000000001,0.33599999999999997,3.8,-14.4452,0.03784,0.5155000000000001,0.016021016,0.11507,0.5766,111.52680000000001,2117430.4,14485.3,484.2,204910.6,89913369.8
Cher,10,0.5889,0.6537999999999999,3.3,-9.5237,0.03951,0.28962,0.0,0.15375,0.5566000000000001,128.70039999999997,38155686.2,236155.5,7090.1,221108.0,118962388.0
TLC,10,0.7070000000000001,0.5919000000000001,6.8,-7.6332,0.060509999999999994,0.0918339,0.07119435099999999,0.09093,0.633,126.6172,97987424.9,593741.7,22234.1,270766.7,144263666.7
Grupo Revelação,10,0.5944,0.7948999999999999,5.5,-7.4164,0.06032,0.507,8.6958e-05,0.65921,0.8543,100.15150000000001,71421735.5,344715.2,6007.3,201181.6,30973175.4
Wiener Philharmoniker,10,0.20875,0.153449,5.8,-20.9037,0.039889999999999995,0.9029,0.8343999999999999,0.13994,0.18204,110.16399999999999,1134089.1,3021.6,133.9,350162.0,14927802.6
Toby Keith,10,0.6178999999999999,0.7715,5.3,-5.5337000000000005,0.04457,0.23181000000000002,0.000656856,0.15632,0.6490000000000001,127.57859999999998,53346317.1,229930.2,12051.8,215006.6,102291104.9
Herbert von Karajan,10,0.19513,0.130762,4.1,-20.9189,0.04023,0.8735999999999999,0.8145999999999999,0.15764000000000003,0.10337,113.7673,1416036.3,15184.7,499.3,536353.3,12208490.7
Emmanuel,10,0.6394,0.5065000000000001,6.1,-11.552600000000002,0.04825,0.33094999999999997,7.639e-06,0.23634,0.6161000000000001,134.38720000000004,34700053.5,106823.6,3892.8,259717.3,61632972.7
Perry Como,10,0.5096999999999999,0.24949999999999997,5.0,-14.3012,0.05430999999999999,0.8524,0.06526556600000001,0.19011,0.53829,113.5939,1853143.5,18945.9,630.2,178464.0,61145479.9
Mohammed Rafi,10,0.5018,0.5189,5.5,-8.8758,0.04888,0.6728,0.017802593000000002,0.20829,0.6744000000000001,104.16959999999999,21382633.4,96659.7,2204.6,291119.1,12126309.8
Ol' Dirty Bastard,10,0.7922999999999999,0.5645,4.0,-7.624499999999999,0.28650000000000003,0.151488,0.00134022,0.23104000000000005,0.47379999999999994,96.638,6475084.9,70497.8,2428.9,208309.5,33071318.5
Sukhwinder Singh,10,0.7281,0.7855000000000001,4.8,-7.371300000000001,0.10006,0.173426,0.000135937,0.18997999999999998,0.625,123.585,63799045.4,313542.9,5563.3,278298.3,16489980.8
Burl Ives,10,0.5253000000000001,0.27699999999999997,3.7,-13.4483,0.03684,0.7824,2.8380000000000003e-05,0.19460000000000002,0.6242,121.6078,1089572.4,4983.2,63.7,121075.9,94755539.3
Fünf Freunde,10,0.6257999999999999,0.38380000000000003,2.9,-17.2403,0.9061999999999999,0.5171,0.0,0.5466,0.5464,95.1745,7474.8,51.6,2.0,183481.3,39884.3
Shaan,10,0.724,0.7576,5.0,-7.1905,0.07501999999999999,0.22033999999999998,0.00017434500000000004,0.1746,0.7522,110.17229999999999,106140873.3,649393.0,17449.0,311909.5,22411749.0
Sadhana Sargam,10,0.6517999999999999,0.6007,6.5,-9.7255,0.04659,0.31599,0.00020933100000000002,0.20709,0.6213,107.19590000000001,18235015.1,115979.5,2970.5,356818.9,16152263.5
Ray Charles,10,0.5111000000000001,0.49040000000000006,7.0,-9.328999999999999,0.09707999999999999,0.6823,4.507e-05,0.23900000000000002,0.5613000000000001,120.874,12614025.5,113295.1,2248.0,206215.2,80125374.7
Deep Purple,10,0.49119999999999997,0.6415,7.0,-9.628899999999998,0.04094,0.1763225,0.18451145999999996,0.17761,0.49450000000000005,116.96300000000001,25324823.7,128594.7,5344.4,332692.0,11989794.4
Judas Priest,10,0.4818999999999999,0.8464,6.1,-6.243399999999999,0.06778999999999999,0.0270893,0.014127087000000002,0.16192,0.4609,127.1971,21912852.2,154512.8,7152.1,278865.3,65386199.4
No Doubt,10,0.6211,0.793,6.0,-5.049099999999999,0.057069999999999996,0.110114,0.0015206999999999998,0.21005000000000001,0.7215,127.68000000000002,142209674.5,583905.4,16266.1,244600.1,118402601.5
Jarabe De Palo,10,0.6878,0.6182000000000001,5.2,-7.9307,0.04037,0.40625,0.001421322,0.1357,0.5658000000000001,128.98629999999997,60982735.9,260232.3,7144.9,242836.7,98966744.5
Kool & The Gang,10,0.7294,0.6176999999999999,5.8,-11.1691,0.06154,0.087086,0.11467999999999998,0.10166,0.7838999999999999,118.38489999999999,102948585.0,533012.0,17779.0,246062.7,87726070.4
Erik Satie,10,0.36680999999999997,0.014363,5.3,-33.97370000000001,0.08012,0.9809000000000001,0.84318,0.0942,0.20515,106.80909999999999,14425361.9,247012.5,13941.0,181549.1,30827076.6
Mobb Deep,10,0.7757,0.7043999999999999,6.4,-6.141900000000001,0.30591,0.17993050000000002,0.086640126,0.14799,0.46509999999999996,100.6634,34201211.4,301908.5,11205.6,258451.3,81039489.4
Creed,10,0.4189,0.7714000000000001,3.5,-5.487299999999999,0.04153000000000001,0.008109090000000001,0.000746997,0.1981,0.2514,139.2525,87320514.2,453002.0,14900.0,280632.0,94481671.0
Los Fabulosos Cadillacs,10,0.6965,0.7483000000000001,6.3,-6.417199999999999,0.05997,0.14646900000000002,0.011522166,0.16209,0.8187999999999999,114.46340000000001,30839936.3,114602.9,2731.1,264777.3,66537671.0
TheFatRat,10,0.6247999999999999,0.7362000000000001,5.5,-4.9949,0.04094,0.19787399999999997,0.08411901000000001,0.11858000000000002,0.375,118.0538,60248452.2,819120.2,42231.3,213082.2,67333114.4
A Tribe Called Quest,10,0.8496,0.5364999999999999,7.2,-10.658100000000001,0.29209999999999997,0.18443800000000002,0.05513025800000001,0.19829,0.6901999999999999,96.4429,14359150.9,148220.1,5149.9,228384.0,74066959.6
Hardwell,10,0.6035999999999999,0.8913,6.2,-4.7989,0.08362,0.014369299999999998,0.2731229,0.28026000000000006,0.19601,133.0855,19463820.7,214365.1,3418.8,189671.9,48613826.3
Erykah Badu,10,0.7209000000000001,0.4328,5.7,-10.0136,0.08965999999999999,0.34275,0.05421541,0.23636,0.5292,110.60259999999998,21076878.9,172665.8,5423.2,270318.8,47642655.8
Don Diablo,10,0.728,0.7556,5.9,-5.263599999999999,0.15482,0.24936000000000003,0.06168001900000001,0.1857,0.3555,121.55250000000001,8240235.9,71742.6,1458.5,183758.5,22948038.4
Pet Shop Boys,10,0.6257,0.8933,5.2,-5.9268,0.0418,0.0859903,0.05424924099999999,0.22599,0.6353,119.32260000000001,55628878.8,293589.9,14362.4,275144.0,51138853.1
Modern Talking,10,0.7444,0.8114000000000001,3.6,-7.704000000000001,0.04314,0.19920500000000002,0.019349199999999997,0.19253000000000003,0.8531000000000001,115.65610000000001,243039889.6,1103659.3,36460.8,227172.1,57877544.1
Godsmack,10,0.4337999999999999,0.8429,6.9,-4.976999999999999,0.09343,0.02339016,0.004683926,0.18546999999999997,0.5229,142.19819999999999,60614812.7,336521.9,9577.7,235821.7,90046019.5
George Harrison,10,0.5008000000000001,0.6786,5.0,-8.2868,0.035570000000000004,0.253683,0.013544296,0.21667000000000006,0.6023,120.0192,10722164.5,94714.1,4368.6,249346.7,88652971.8
Caetano Veloso,10,0.6109,0.35154,3.4,-12.815000000000001,0.08656,0.6496,0.000824339,0.37571000000000004,0.5831000000000001,118.14320000000001,4277396.2,28236.2,744.3,203070.1,20776580.8
Skank,10,0.6306999999999999,0.7231000000000001,5.0,-6.8914,0.053500000000000006,0.216995,2.2176999999999998e-05,0.22957999999999998,0.6305000000000002,123.10409999999997,17314495.4,121881.1,3239.3,259483.2,56880167.0
Waylon Jennings,10,0.6328,0.5205,4.8,-12.812300000000002,0.03736,0.5018,0.052676560000000004,0.25121000000000004,0.6382,119.84280000000001,16064776.3,107300.1,3603.3,192630.7,65510644.0
Tony Bennett,10,0.4549,0.28095,2.9,-12.722399999999999,0.03555,0.8555999999999999,6.881799999999999e-05,0.14027,0.34309,116.45609999999999,5919278.3,42294.6,1737.4,191220.1,51548483.3
Steely Dan,10,0.7047000000000001,0.45230000000000004,2.7,-14.6805,0.040279999999999996,0.40557,0.00018926900000000002,0.10329999999999999,0.7554000000000001,113.59649999999999,4644313.6,27238.9,2048.4,280749.0,84925616.4
Fat Joe,10,0.6593,0.7512000000000001,5.6,-5.4239,0.24226,0.05042100000000001,1.4395e-05,0.23214999999999994,0.5995999999999999,113.53900000000002,111566800.7,944683.5,19610.8,230896.7,109369767.5
Aaliyah,10,0.7170000000000001,0.5711,7.1,-6.830500000000001,0.07891000000000001,0.2670100000000001,0.012869049999999998,0.14483000000000001,0.6028,100.2499,6021925.8,86405.0,4213.1,264232.1,44989273.0
Riton,10,0.7542,0.7858,5.5,-6.024300000000001,0.08528,0.058185,0.011115999999999997,0.15272,0.6477,134.61419999999998,15755196.2,157092.0,2435.5,176649.3,140893357.3
Eason Chan,10,0.5152,0.37022000000000005,7.0,-10.3971,0.03331,0.6661,0.000456073,0.14456,0.2501,131.8328,13216945.3,49410.0,728.8,237468.9,22993879.1
Keyshia Cole,10,0.6332000000000001,0.6567000000000001,4.0,-4.681700000000001,0.06266999999999999,0.15703,1.93e-05,0.17042000000000002,0.47400000000000003,108.451,93927135.1,564498.8,13261.8,253169.2,69074131.0
Johannes Brahms,10,0.29398,0.042014,6.2,-29.844600000000003,0.04641,0.9587999999999999,0.8114000000000001,0.10726,0.2793,107.47299999999998,9357752.0,66955.8,2612.6,163949.4,17005125.3
Academy of St. Martin in the Fields,10,0.28191,0.12778,6.3,-23.6188,0.04198,0.9479000000000001,0.733466,0.13057000000000002,0.29034,104.45660000000001,1765025.4,11917.9,614.0,243233.4,6850417.8
Paulina Rubio,10,0.6465,0.7862,3.6,-6.617399999999999,0.04508000000000001,0.1329698,7.956e-06,0.31294000000000005,0.6038,114.7809,35453593.0,135841.4,5504.4,237560.1,70380897.6
Ghostface Killah,10,0.6295,0.7348999999999999,7.2,-6.5607,0.26179,0.206235,0.00018763400000000003,0.22012,0.5817000000000001,103.73129999999999,2377118.2,32689.8,1350.9,255341.1,13204925.4
Tom Petty and the Heartbreakers,10,0.5822999999999999,0.6982,4.9,-8.0905,0.0349,0.160145,0.0009731239999999999,0.24175999999999997,0.772,124.8703,19712576.7,116959.0,5270.5,228117.2,112142836.7
Yo Gotti,10,0.8338999999999999,0.6666000000000001,4.3,-5.8324,0.23814000000000002,0.036923000000000004,7.53e-06,0.25242,0.4293,135.1841,56443563.4,412898.7,9886.7,225228.5,107290717.2
Pradeep Kumar,10,0.5303000000000001,0.41950000000000004,3.1,-9.561699999999998,0.042319999999999997,0.5756,0.013906083000000003,0.13030999999999998,0.3678,124.06070000000003,20685148.4,142046.4,4294.1,286272.9,11365473.6
Eve,9,0.7756666666666666,0.725111111111111,5.333333333333333,-4.405111111111111,0.2352,0.15718888888888888,0.00010444444444444444,0.13806666666666667,0.6773333333333332,112.79744444444444,48673709.333333336,350050.0,7335.111111111111,244494.88888888888,69514386.44444445
Marisela,10,0.6352,0.299,3.6,-15.913499999999999,0.0346,0.6415,0.00014746899999999998,0.14859,0.5122000000000001,112.16310000000001,4948826.3,17983.1,356.4,208749.4,39164212.6
Alejandra Guzman,10,0.5833999999999999,0.6537999999999999,4.5,-7.491200000000001,0.03705,0.2332,2.944e-05,0.21598999999999996,0.4729,128.52259999999998,60371817.3,273436.5,6574.5,229722.5,50714205.4
Zezé Di Camargo & Luciano,10,0.5989,0.6089,5.9,-8.071299999999999,0.03548,0.28527,2.1190000000000004e-06,0.28251,0.6404,120.30019999999999,25883254.0,143480.0,4927.0,238362.5,25875660.7
Mijares,9,0.5171111111111111,0.6268888888888889,4.111111111111111,-8.014666666666665,0.04175555555555556,0.3676333333333333,8.987444444444445e-05,0.2029222222222222,0.3814444444444444,127.874,34774334.88888889,142832.55555555556,5854.666666666667,240441.33333333334,49392001.333333336
Silambarasan TR,10,0.7016,0.7898,7.0,-6.9232,0.12075,0.44279999999999997,0.035489719999999995,0.1519,0.7079000000000001,137.70589999999999,44113885.1,430990.7,13589.3,281000.9,21757485.0
Sujatha,10,0.6049,0.5651,5.5,-10.559700000000001,0.08732,0.3059,0.000338454,0.11289,0.4492999999999999,96.7011,4412366.9,35352.2,1092.7,339709.8,8940721.2
R. Kelly,10,0.7234,0.5835,7.5,-6.066000000000001,0.07965,0.19963,0.0,0.13069,0.6632800000000001,114.18530000000001,2047415.1,20889.5,935.4,258882.6,109233462.8
Los Inquietos Del Norte,10,0.6777,0.7858,8.4,-5.793600000000001,0.06838999999999999,0.126754,1.269e-06,0.17056,0.7561,120.85619999999999,55085187.9,201815.8,3923.6,147926.2,27743220.5
Anuradha Paudwal,10,0.5231000000000001,0.6023,6.7,-9.069700000000001,0.04763,0.65007,0.003181305,0.21326,0.713,126.1508,85723862.2,330038.5,12096.5,622920.2,8951411.6
Abhijeet,10,0.6603,0.7197000000000001,3.1,-8.998500000000002,0.054979999999999994,0.30802000000000007,0.0007405959999999999,0.18148999999999998,0.7556,114.49690000000001,53605060.1,294306.1,6789.7,327848.5,11121606.7
Sheila On 7,10,0.5648000000000001,0.6174000000000001,8.3,-8.369600000000002,0.0363,0.20386800000000002,0.006039613,0.2101,0.5136000000000001,138.4262,32289039.5,107125.2,8837.3,253287.4,40600334.4
Kavita Krishnamurthy,10,0.6678000000000001,0.7542,5.5,-8.2212,0.08103,0.32982999999999996,0.03977563199999999,0.17223,0.7565000000000001,116.686,112205302.5,558062.5,17148.0,368875.1,14907883.1
Jatin-Lalit,10,0.6056999999999999,0.6848000000000001,5.4,-9.406099999999999,0.08192,0.4861,0.00012364,0.20256,0.7366,113.12369999999999,256950909.5,1233254.0,36280.4,333115.3,25858190.5
Jamiroquai,10,0.7101000000000001,0.8145,8.4,-6.853,0.10887,0.10741,0.046530850000000006,0.18258000000000002,0.7232000000000001,112.4046,21894089.0,126494.1,4328.0,275442.7,71496122.0
El Cuarteto De Nos,10,0.625,0.8071000000000002,5.3,-4.8016,0.03351,0.05411900000000001,2.2930999999999998e-05,0.1613,0.6459,117.39580000000001,18022347.4,150697.9,3634.3,242460.2,30408317.7
Placebo,10,0.3976,0.7918000000000001,5.9,-7.116199999999999,0.05231,0.031211390000000006,0.24020443,0.15091000000000002,0.28061,156.1839,20602478.9,119144.9,3130.5,240894.4,39659416.0
Tom Morello,10,0.4492999999999999,0.8733000000000001,6.5,-4.855199999999999,0.15872000000000003,0.048877000000000004,0.006271614,0.38974000000000003,0.5176000000000001,149.56080000000003,1688239.1,33458.5,1248.8,223893.7,7199671.5
Nine Inch Nails,10,0.5901000000000001,0.7568000000000001,5.5,-9.0392,0.05341,0.0843527,0.15575679999999997,0.26196,0.39666,114.14529999999999,9872421.9,78967.1,4094.6,307531.9,55440352.9
Patricio Rey y sus Redonditos de Ricota,10,0.5577,0.7285,5.6,-7.4281999999999995,0.053000000000000005,0.021966,0.0124737,0.20964,0.6769000000000001,126.36480000000002,8433028.5,22794.7,787.7,223672.0,36264821.5
Will Smith,10,0.7306,0.7144,5.6,-5.889200000000001,0.14903999999999998,0.095793,8.3411e-05,0.20346000000000003,0.6575,112.69150000000002,92830148.6,735292.4,21203.0,205707.6,139668049.4
PXNDX,10,0.4107,0.8769,6.4,-5.847299999999999,0.09021,0.024596600000000003,0.00017131200000000002,0.18876,0.5025,157.8349,39990406.6,159704.6,7687.9,237076.1,53462267.4
Heroes Del Silencio,10,0.5039,0.7977000000000001,6.5,-5.896000000000001,0.05097,0.15527999999999997,0.000159245,0.13850999999999997,0.5394,143.6352,58414434.9,202681.9,5638.3,263229.5,65736188.1
Bonnie Tyler,10,0.528,0.7016,5.4,-9.098600000000001,0.046930000000000006,0.17095,9.463e-05,0.15714,0.5365,127.3924,239798800.5,1278955.0,39544.4,273466.0,112997814.0
Sir Simon Rattle,10,0.26539999999999997,0.13998,6.4,-23.8647,0.04335000000000001,0.9442,0.8032,0.16432,0.27463,105.3948,121435.6,2263.5,46.2,266908.5,15601718.1
Boyz II Men,10,0.6195999999999999,0.4907,3.4,-8.5109,0.03786,0.30490300000000004,4.97e-06,0.11701000000000002,0.44020000000000004,112.40600000000002,98136881.6,491020.0,16805.9,263280.0,91308314.8
Antônio Carlos Jobim,10,0.5941,0.29400000000000004,5.6,-16.3667,0.05802,0.7147,0.395005297,0.09981,0.5772,133.0401,678546.6,15829.7,267.7,204347.1,40144361.2
Boston,10,0.3859,0.6988000000000001,4.2,-8.2747,0.04307,0.0356249,0.043480579,0.18366,0.46980000000000005,123.89200000000001,6822144.6,53399.2,2804.7,288094.7,115479732.4
Kid Rock,10,0.644,0.8286,6.0,-4.2579,0.10594999999999999,0.07053699999999999,0.000237352,0.1238,0.6145,126.50819999999999,89971844.3,409355.7,12683.5,285474.8,91293713.9
The All-American Rejects,10,0.49989999999999996,0.7403000000000001,4.1,-5.0931,0.04392,0.07789148,0.020910444,0.22840999999999995,0.47220000000000006,133.075,48302443.7,307288.3,19277.4,223961.1,134339566.0
Dybbukk,10,0.5784,0.30901999999999996,3.4,-17.5366,0.0619,0.548538,0.6093722500000001,0.17465999999999998,0.32023999999999997,110.07759999999999,1477318.1,24346.7,508.8,148625.7,21902445.2
Kansas,10,0.4765,0.6267000000000001,6.5,-7.5737,0.03487,0.09269000000000001,0.000120937,0.26044,0.5784,126.82440000000001,31006981.2,237948.1,8331.5,244978.8,112680981.9
Mecano,10,0.6102000000000001,0.6174000000000001,5.2,-7.7461,0.05294000000000001,0.5099,0.010537333,0.12805,0.6265000000000001,128.84999999999997,33359732.1,178479.6,6165.1,247792.0,66399513.4
The Temptations,10,0.6013,0.5053,3.9,-10.4136,0.05097,0.5035000000000001,0.0064091999999999994,0.19282000000000005,0.6795,121.2347,7883466.8,66996.3,2791.1,218957.0,127072025.4
Heart,10,0.4554,0.564,5.8,-11.2325,0.03625,0.27809999999999996,0.010895049,0.27945,0.4984,118.651,79781726.3,457934.2,19909.5,273664.4,106797636.6
Prezioso,10,0.6271000000000001,0.8827999999999999,7.4,-4.6586,0.07516,0.049472499999999996,0.0015604360000000001,0.17619,0.45505000000000007,114.0607,9738408.8,83687.8,1865.7,171202.0,43364878.4
Sheryl Crow,10,0.5569,0.7203999999999999,6.1,-7.813599999999999,0.050660000000000004,0.19118300000000002,0.013186621999999999,0.45712,0.5755000000000001,115.94590000000001,10853556.4,60345.9,2253.9,210685.4,53155405.3
Bone Thugs-N-Harmony,10,0.7445,0.602,5.9,-8.296199999999999,0.10450000000000001,0.10533,0.000662381,0.4154,0.5389999999999999,124.02830000000002,42875206.0,316649.6,14758.6,284525.3,58775680.9
Matchbox Twenty,10,0.4702,0.7681000000000001,6.0,-5.954700000000001,0.039259999999999996,0.055541999999999994,1.3299999999999999e-07,0.27752,0.5393,105.09970000000001,54929522.8,272536.2,9340.1,234188.1,104808080.6
kevoxx,10,0.5918,0.6255,6.5,-9.8731,0.16432,0.11231899999999999,0.00928947,0.36782,0.5688,109.94070000000002,4246571.7,78085.7,1484.4,169358.4,8694709.1
Eddie Santiago,10,0.6468,0.7447,4.4,-7.409699999999999,0.03984,0.5099,0.0022496100000000004,0.11220999999999999,0.8736,145.6277,4646997.3,22588.7,326.4,291466.5,53875980.0
Diana Ross,10,0.6012000000000001,0.6191000000000001,6.0,-8.5794,0.04197,0.29156,0.046337029,0.12656000000000003,0.5575999999999999,119.55969999999999,3738758.0,33896.1,1296.3,232358.3,51587596.9
Xzibit,10,0.8324,0.6671,6.5,-4.983,0.27569999999999995,0.22336,0.0028659000000000002,0.20357000000000003,0.7026999999999999,97.2535,13075372.5,97709.7,2350.6,237797.3,28828597.4
Howard Shore,10,0.23883000000000001,0.14428000000000002,2.4,-21.14,0.04403,0.8333999999999999,0.718,0.13599,0.07431000000000001,94.1981,3793074.9,39351.8,1894.3,242645.4,33181806.6
Fabolous,10,0.6569,0.6845999999999999,6.3,-6.5936,0.19605,0.22456000000000004,0.0,0.17439,0.5716800000000001,126.40129999999999,28947758.0,193351.1,5642.1,244776.6,64185908.8
Arizona Zervas,10,0.7158,0.6208,3.6,-6.0258,0.15334,0.13870999999999997,8.77e-07,0.2032,0.5337,123.54849999999999,20941386.3,280505.0,7716.7,155624.4,187020186.9
Tarkan,10,0.7206,0.826,5.3,-6.2345,0.10255,0.121878,0.0008375250000000001,0.14784999999999998,0.7409,112.8999,59746598.2,337138.8,20827.4,240433.1,29612419.3
Darius Rucker,10,0.5668,0.7224999999999999,6.7,-5.5967,0.032850000000000004,0.165808,0.0,0.21328,0.5633999999999999,123.1461,93795585.1,391515.0,14589.2,222805.3,111972786.2
Müslüm Gürses,10,0.44939999999999997,0.6689999999999999,6.9,-6.6502,0.04349,0.26351,0.0015607750000000001,0.14750000000000002,0.49000000000000005,127.75319999999999,52401517.4,230625.4,16039.6,270055.6,34712055.9
Frankie Ruiz,10,0.7282,0.7295,6.3,-7.368900000000001,0.049519999999999995,0.4034000000000001,0.00010866,0.17038,0.9068999999999999,95.2524,3554961.5,15392.2,556.5,302350.7,52528381.0
Ivete Sangalo,10,0.6379000000000001,0.8168,6.5,-5.9308,0.10491999999999999,0.24969730000000007,5.1600000000000006e-06,0.38846,0.7062000000000002,117.2646,6813487.1,100752.1,5147.4,208022.3,15246914.3
The Wiggles,10,0.6694000000000001,0.6563000000000001,2.4,-5.886,0.09351,0.24815,0.0029252,0.19029,0.8762999999999999,136.5437,14878671.6,1324.3,0.0,93945.8,23476185.4
The Chicks,10,0.5904,0.581,4.7,-6.582599999999999,0.03134,0.33944399999999997,0.00062012,0.16709999999999997,0.5119,133.8581,28705564.8,146094.2,6566.8,242671.4,84819968.1
Yuri,10,0.5641,0.666,3.8,-6.2461,0.03543,0.32803499999999997,8.59e-05,0.29513,0.398,105.6337,37647814.1,131039.2,3381.3,233063.3,55351090.0
Mika Singh,10,0.7578,0.851,6.0,-4.4767,0.12394000000000001,0.21588000000000002,0.008811787,0.16863,0.6829000000000001,118.27739999999999,191261492.7,1007902.8,32408.3,665535.3,22030900.9
Binomio de Oro de América,10,0.6023,0.6279999999999999,5.0,-5.177099999999999,0.04208,0.3111,0.0,0.15302000000000002,0.7141,133.00619999999998,36794687.6,111749.0,2849.7,288710.9,44140637.2
Dwele,10,0.6663,0.5275000000000001,4.3,-8.4635,0.16135,0.32742,0.00045530299999999995,0.11393,0.5192,105.7776,6570133.2,38376.0,1660.8,218917.9,3642605.0
Himesh Reshammiya,10,0.6659999999999999,0.6333,6.0,-6.8233999999999995,0.05011,0.22292700000000001,0.00047366,0.11166000000000001,0.4686,110.4912,129331522.1,779156.4,21545.1,719635.7,19592828.0
Chris Tomlin,10,0.4627,0.6110000000000001,6.5,-5.3673,0.03599,0.267952,0.0,0.15561000000000003,0.27535,124.92369999999998,25815034.3,144950.9,4819.3,254601.1,60865300.0
Pancho Barraza,10,0.6557,0.5551,4.9,-6.746300000000001,0.05129999999999999,0.21646,5.329e-06,0.14424,0.8184000000000001,129.88420000000002,11215686.3,46431.3,528.0,208639.4,51856224.5
George Frideric Handel,10,0.34089,0.08865700000000001,4.6,-25.978299999999997,0.04863,0.9704999999999998,0.8286999999999999,0.16785,0.26675,87.1113,358945.8,2489.1,114.4,213851.7,13072169.5
Pesado,10,0.6144000000000001,0.7078,7.5,-6.2072,0.09886999999999999,0.29966,2.5900000000000003e-07,0.14889000000000002,0.7901999999999999,135.2229,30649508.0,93052.9,1708.8,191724.0,36912829.0
Traditional,10,0.42079000000000005,0.28788,6.2,-18.4536,0.04834,0.78493,0.1897126,0.11631,0.43615000000000004,112.3167,4302222.0,73222.3,2219.7,170040.4,175451.5
Grupo Laberinto,10,0.6273000000000001,0.46259999999999996,6.9,-5.8534,0.11311,0.6672,1.0730000000000001e-06,0.14465,0.9482999999999999,132.8414,22686742.2,59326.8,747.8,174945.1,22644437.5
Ennio Morricone,10,0.25558000000000003,0.35106000000000004,3.8,-14.9451,0.05450000000000001,0.858,0.7594,0.11243,0.13049000000000002,96.9671,10255681.3,53542.8,2785.9,190408.0,26612117.2
Seu Jorge,10,0.6024,0.7231000000000001,7.6,-6.806599999999999,0.09425,0.5391,0.00040333999999999997,0.43474,0.7370999999999999,107.3137,17124347.9,101590.7,2968.9,281617.7,31333524.8
Leonard Cohen,10,0.5329,0.28834,6.4,-15.2653,0.03482999999999999,0.6917,0.020960393,0.10883000000000001,0.3811,118.3567,46569891.7,244769.4,10337.3,270521.3,55645228.6
Fugees,10,0.7242,0.43739999999999996,4.5,-13.858700000000002,0.3124,0.13152,1.3962000000000003e-05,0.28806,0.5745000000000001,92.9978,66461558.4,465905.8,8780.3,274345.4,107951160.3
Good Charlotte,10,0.5962000000000001,0.8776999999999999,5.4,-3.8751999999999995,0.09478999999999999,0.021892000000000002,1.7038000000000002e-05,0.20726,0.6359999999999999,131.0328,26932691.6,159779.8,6476.2,194106.7,94589839.1
Motörhead,10,0.375,0.9134,5.0,-5.712899999999999,0.08723000000000002,0.06451016400000001,0.003606143,0.1341,0.36910000000000004,139.3135,10372098.7,123552.2,4184.1,246084.1,59004746.2
Nightwish,10,0.46349999999999997,0.8309,3.9,-5.956099999999999,0.04736,0.004813183,0.012181179999999998,0.17347,0.38989999999999997,110.72999999999999,45918806.2,258308.2,14197.9,274664.6,33944874.9
Jorge Drexler,10,0.6678999999999999,0.39089999999999997,6.4,-10.069500000000001,0.08038,0.5025600000000001,0.014258179000000001,0.11384000000000001,0.5591999999999999,130.24960000000002,9665940.6,59360.1,1296.1,201543.7,29539818.6
Grateful Dead,10,0.6922,0.5114000000000001,5.2,-12.7175,0.04213,0.40065,0.030488863999999997,0.19933,0.8068,115.18539999999999,4992139.6,37155.8,1644.3,285096.2,49342323.6
Eazy-E,10,0.8373999999999999,0.7686,5.1,-4.85,0.24154,0.024502,1.5974e-05,0.22675,0.7099,101.7329,43064262.7,360810.2,15824.7,275515.9,64935670.8
Roy Orbison,10,0.5109000000000001,0.4946,4.4,-10.388700000000002,0.031509999999999996,0.56606,0.027554447,0.19931000000000001,0.6628000000000001,112.0468,19762398.0,120450.9,5041.8,190141.4,82890895.5
Stevie Nicks,10,0.5578000000000001,0.6232,5.0,-8.157300000000001,0.03648,0.26761599999999997,0.005885013999999999,0.16085,0.5138,121.92699999999999,12166008.3,88069.0,4203.3,258695.5,62579500.7
